ID,Individuo,I,x,f(x)
1,000101,5,-0.5238095238095238,0.27688478660484844
2,000010,2,-0.8095238095238095,0.6645875362570834
3,110011,51,3.8571428571428568,13.876752957322918
4,110000,48,3.571428571428571,11.960550634631987
5,100100,36,2.4285714285714284,5.648039789102246
6,010001,17,0.6190476190476191,0.37907956617687333
7,111110,62,4.904761904761904,21.999848898615625
8,001110,14,0.33333333333333326,0.11046469651611175
9,001111,15,0.4285714285714284,0.18229960786082441
10,100111,39,2.714285714285714,7.018462502487046
11,010010,18,0.7142857142857142,0.5038437170431554
12,001010,10,-0.04761904761904767,0.002269458297215279
13,001101,13,0.23809523809523814,0.05645376792074591
14,101001,41,2.9047619047619047,8.010056260657452
15,011011,27,1.5714285714285712,2.401669329234637
16,110001,49,3.666666666666666,12.584648915046454
17,100000,32,2.0476190476190474,4.042936662898632
18,110100,52,3.9523809523809526,14.544579096795166
19,111010,58,4.523809523809524,18.850720869283407
20,110101,53,4.0476190476190474,15.226801622491495
21,001100,12,0.1428571428571428,0.020357279083275916
22,101101,45,3.2857142857142856,10.177149163244945
23,011111,31,1.952380952380952,3.6819279128853872
24,111011,59,4.619047619047619,19.61743872070184
25,100010,34,2.238095238095238,4.81345509078861
26,100011,35,2.333333333333333,5.22278426902931
27,000000,0,-1.0,1.0174524064372834
28,111111,63,5.0,22.821106431308547
29,100001,33,2.142857142857143,4.42014247526177
30,010000,16,0.5238095238095237,0.27186804786227164
31,000011,3,-0.7142857142857143,0.5165644462221506
32,111000,56,4.333333333333333,17.358950428892644
33,100101,37,2.5238095238095237,6.089131450525736
34,110010,50,3.761904761904762,13.22341296515159
35,000111,7,-0.33333333333333337,0.11175752570611044
36,111001,57,4.428571428571428,18.097861591499424
37,101010,42,3.0,8.528976393813505
38,011101,29,1.7619047619047619,3.0088627253432194
39,010110,22,1.095238095238095,1.1766179378190775
40,010100,20,0.9047619047619047,0.8056681612936524
41,010101,21,1.0,0.9825475935627165
42,101110,46,3.3809523809523805,10.756710852691842
43,101011,43,3.095238095238095,9.063191940391086
44,101000,40,2.8095238095238093,7.506521601545266
45,111100,60,4.7142857142857135,20.397925643699594
46,101111,47,3.4761904761904763,11.351207983562364
47,011001,25,1.380952380952381,1.8610703876845358
48,010111,23,1.1904761904761902,1.3877887837068057
49,110111,55,4.238095238095238,16.63407696166561
50,001011,11,0.04761904761904745,0.002265689095074959
51,000100,4,-0.6190476190476191,0.38736034312017886
52,001101,13,0.23809523809523814,0.05645376792074591
53,001100,12,0.1428571428571428,0.020357279083275916
54,000010,2,-0.8095238095238095,0.6645875362570834
55,010011,19,0.8095238095238093,0.6460700601147984
56,001100,12,0.1428571428571428,0.020357279083275916
57,111100,60,4.7142857142857135,20.397925643699594
58,100100,36,2.4285714285714284,5.648039789102246
59,001100,12,0.1428571428571428,0.020357279083275916
60,100100,36,2.4285714285714284,5.648039789102246
61,010100,20,0.9047619047619047,0.8056681612936524
62,101001,41,2.9047619047619047,8.010056260657452
63,000000,0,-1.0,1.0174524064372834
64,110000,48,3.571428571428571,11.960550634631987
65,001001,9,-0.1428571428571429,0.020459047447336322
66,001100,12,0.1428571428571428,0.020357279083275916
67,001101,13,0.23809523809523814,0.05645376792074591
68,001110,14,0.33333333333333326,0.11046469651611175
69,000111,7,-0.33333333333333337,0.11175752570611044
70,101100,44,3.19047619047619,9.612612865986414
71,000010,2,-0.8095238095238095,0.6645875362570834
72,011100,28,1.6666666666666665,2.6969868923802456
73,001000,8,-0.23809523809523814,0.05692491688651036
74,001110,14,0.33333333333333326,0.11046469651611175
75,001101,13,0.23809523809523814,0.05645376792074591
76,001100,12,0.1428571428571428,0.020357279083275916
77,001000,8,-0.23809523809523814,0.05692491688651036
78,101101,45,3.2857142857142856,10.177149163244945
79,011011,27,1.5714285714285712,2.401669329234637
80,001100,12,0.1428571428571428,0.020357279083275916
